year,month,lat,lng,probability
0,8,45,167,0.00807
0,8,45,168,0.00256
0,8,45,169,0.00534
0,8,45,170,0.00256
0,8,45,174,0.00278
0,8,45,175,0.00278
0,8,45,179,0.00278
0,8,46,158,0.01516
0,8,46,159,0.01516
0,8,46,161,0.01516
0,8,46,162,0.01516
0,8,46,165,0.00256
0,8,48,164,0.16161
0,8,49,164,0.16161
0,10,38,174,0.00109
0,10,38,175,0.00109
0,10,38,176,0.00271
0,10,38,179,0.00040
0,10,39,172,0.00095
0,10,39,173,0.00195
0,10,39,174,0.00109
0,10,39,176,0.00144
0,10,39,179,0.00329
0,10,39,180,0.00282
0,10,39,181,0.00035
0,10,39,182,0.00028
0,10,39,183,0.00053
0,10,40,157,0.00093
0,10,40,163,0.00093
0,10,40,171,0.00316
0,10,40,172,0.00151
0,10,40,174,0.00173
0,10,40,175,0.00488
0,10,40,176,0.00653
0,10,40,177,0.00268
0,10,40,178,0.00037
0,10,40,179,0.00676
0,10,40,180,0.00470
0,10,40,181,0.00041
0,10,40,182,0.00028
0,10,40,183,0.00716
0,10,40,184,0.00069
0,10,40,185,0.00030
0,10,40,186,0.00125
0,10,41,157,0.00224
0,10,41,158,0.00188
0,10,41,160,0.00025
0,10,41,161,0.00352
0,10,41,162,0.00338
0,10,41,163,0.00214
0,10,41,164,0.00787
0,10,41,165,0.00147
0,10,41,166,0.00302
0,10,41,169,0.00028
0,10,41,170,0.00092
0,10,41,171,0.00529
0,10,41,172,0.00242
0,10,41,173,0.00299
0,10,41,174,0.00374
0,10,41,175,0.00488
0,10,41,177,0.00316
0,10,41,178,0.00429
0,10,41,179,0.01106
0,10,41,180,0.00861
0,10,41,181,0.01213
0,10,41,182,0.00090
0,10,41,183,0.00330
0,10,41,184,0.00048
0,10,41,185,0.00048
0,10,42,162,0.00176
0,10,42,163,0.00176
0,10,42,166,0.00097
0,10,42,167,0.00531
0,10,42,168,0.00794
0,10,42,169,0.00528
0,10,42,170,0.00560
0,10,42,171,0.00753
0,10,42,172,0.00378
0,10,42,173,0.00495
0,10,42,174,0.00441
0,10,42,175,0.00766
0,10,42,176,0.00398
0,10,42,177,0.00504
0,10,42,178,0.00149
0,10,42,179,0.00115
0,10,42,180,0.00653
0,10,42,181,0.00372
0,10,42,182,0.00397
0,10,42,183,0.00242
0,10,43,159,0.00268
0,10,43,160,0.00273
0,10,43,161,0.00141
0,10,43,162,0.00331
0,10,43,163,0.00645
0,10,43,164,0.00304
0,10,43,165,0.00422
0,10,43,166,0.01138
0,10,43,167,0.00257
0,10,43,168,0.00977
0,10,43,169,0.00551
0,10,43,170,0.00321
0,10,43,171,0.00667
0,10,43,172,0.00551
0,10,43,173,0.00643
0,10,43,174,0.00635
0,10,43,175,0.00816
0,10,43,176,0.00696
0,10,43,177,0.00613
0,10,43,178,0.00866
0,10,43,179,0.00260
0,10,43,180,0.00241
0,10,43,181,0.00540
0,10,43,182,0.00416
0,10,43,183,0.00262
0,10,43,184,0.00060
0,10,44,159,0.00310
0,10,44,160,0.00419
0,10,44,161,0.00086
0,10,44,162,0.01785
0,10,44,163,0.01253
0,10,44,164,0.01044
0,10,44,165,0.00591
0,10,44,166,0.00071
0,10,44,167,0.00263
0,10,44,168,0.00277
0,10,44,169,0.00192
0,10,44,170,0.00138
0,10,44,171,0.00496
0,10,44,172,0.00559
0,10,44,173,0.01095
0,10,44,174,0.00327
0,10,44,175,0.00444
0,10,44,176,0.00967
0,10,44,177,0.00499
0,10,44,178,0.00648
0,10,44,179,0.00417
0,10,44,180,0.00528
0,10,44,181,0.00099
0,10,44,182,0.00078
0,10,44,183,0.00074
0,10,44,185,0.00030
0,10,44,186,0.00046
0,10,44,187,0.00067
0,10,45,159,0.00029
0,10,45,160,0.00235
0,10,45,161,0.00917
0,10,45,162,0.00680
0,10,45,163,0.02273
0,10,45,164,0.00338
0,10,45,165,0.00639
0,10,45,166,0.00140
0,10,45,167,0.00063
0,10,45,168,0.00063
0,10,45,170,0.00081
0,10,45,171,0.00302
0,10,45,172,0.00498
0,10,45,173,0.00756
0,10,45,174,0.00402
0,10,45,175,0.00806
0,10,45,176,0.00579
0,10,45,177,0.00069
0,10,45,178,0.00053
0,10,45,179,0.00114
0,10,45,180,0.00114
0,10,46,160,0.00263
0,10,46,161,0.00586
0,10,46,162,0.01527
0,10,46,163,0.00583
0,10,46,164,0.00180
0,10,46,167,0.00063
0,10,46,168,0.03232
0,10,46,169,0.03232
0,10,46,170,0.00028
0,10,46,171,0.00043
0,10,46,172,0.00159
0,10,46,173,0.00213
0,10,46,174,0.00135
0,10,46,175,0.00367
0,10,46,176,0.00583
0,10,46,177,0.00332
0,10,47,160,0.00063
0,10,47,161,0.00184
0,10,47,162,0.00121
0,10,47,163,0.00121
0,10,47,166,0.04040
0,10,47,167,0.10529
0,10,47,168,0.03232
0,10,48,165,0.07272
0,10,48,166,0.04040
1,0,32,172,0.00030
1,0,32,182,0.00036
1,0,33,172,0.00034
1,0,34,181,0.00079
1,0,34,182,0.00044
1,0,34,184,0.00025
1,0,34,187,0.00031
1,0,34,188,0.00044
1,0,35,187,0.00150
1,0,35,188,0.00026
1,0,35,189,0.00047
1,0,36,181,0.00032
1,0,36,183,0.00041
1,0,36,184,0.00032
1,0,36,185,0.00061
1,0,36,187,0.00029
1,0,36,188,0.00026
1,0,36,189,0.00109
1,0,36,190,0.00034
1,0,36,191,0.00030
1,0,37,169,0.00069
1,0,37,176,0.00030
1,0,37,177,0.00078
1,0,37,178,0.00120
1,0,37,179,0.00044
1,0,37,180,0.00046
1,0,37,181,0.00134
1,0,37,182,0.00126
1,0,37,183,0.00074
1,0,37,184,0.00094
1,0,37,185,0.00254
1,0,37,187,0.00061
1,0,37,188,0.00026
1,0,37,189,0.00045
1,0,37,190,0.00067
1,0,37,191,0.00079
1,0,38,170,0.00051
1,0,38,171,0.00027
1,0,38,172,0.00029
1,0,38,173,0.00082
1,0,38,174,0.00031
1,0,38,175,0.00126
1,0,38,176,0.00217
1,0,38,177,0.00057
1,0,38,178,0.00059
1,0,38,179,0.00064
1,0,38,180,0.00065
1,0,38,181,0.00081
1,0,38,182,0.00219
1,0,38,183,0.00115
1,0,38,184,0.00102
1,0,38,185,0.00237
1,0,38,186,0.00142
1,0,38,187,0.00098
1,0,38,188,0.00064
1,0,38,189,0.00033
1,0,38,190,0.00070
1,0,38,191,0.00068
1,0,38,192,0.00059
1,0,38,193,0.00058
1,0,39,163,0.00059
1,0,39,164,0.00059
1,0,39,167,0.00038
1,0,39,170,0.00052
1,0,39,171,0.00056
1,0,39,172,0.00043
1,0,39,173,0.00040
1,0,39,174,0.00097
1,0,39,175,0.00204
1,0,39,176,0.00196
1,0,39,178,0.00293
1,0,39,179,0.00273
1,0,39,180,0.00258
1,0,39,181,0.00149
1,0,39,182,0.00047
1,0,39,183,0.00042
1,0,39,184,0.00143
1,0,39,185,0.00475
1,0,39,186,0.00324
1,0,39,187,0.00131
1,0,39,188,0.00185
1,0,39,189,0.00605
1,0,39,190,0.00318
1,0,39,191,0.00185
1,0,39,192,0.00097
1,0,39,193,0.00047
1,0,40,160,0.00028
1,0,40,161,0.00029
1,0,40,162,0.00035
1,0,40,164,0.00125
1,0,40,165,0.00132
1,0,40,166,0.00111
1,0,40,167,0.00086
1,0,40,168,0.00037
1,0,40,169,0.00100
1,0,40,170,0.00096
1,0,40,171,0.00075
1,0,40,172,0.00077
1,0,40,173,0.00220
1,0,40,174,0.00336
1,0,40,175,0.00238
1,0,40,176,0.00217
1,0,40,177,0.00361
1,0,40,178,0.00167
1,0,40,179,0.00031
1,0,40,180,0.00200
1,0,40,181,0.00382
1,0,40,182,0.00216
1,0,40,183,0.00284
1,0,40,184,0.00491
1,0,40,185,0.00367
1,0,40,186,0.00321
1,0,40,187,0.00343
1,0,40,188,0.00551
1,0,40,189,0.00348
1,0,40,190,0.00253
1,0,40,191,0.00307
1,0,40,192,0.00196
1,0,40,193,0.00201
1,0,41,165,0.00074
1,0,41,166,0.00105
1,0,41,167,0.00151
1,0,41,168,0.00119
1,0,41,169,0.00099
1,0,41,170,0.00111
1,0,41,171,0.00211
1,0,41,172,0.00184
1,0,41,173,0.00230
1,0,41,174,0.00220
1,0,41,175,0.00129
1,0,41,176,0.00085
1,0,41,177,0.00239
1,0,41,178,0.00445
1,0,41,179,0.00324
1,0,41,180,0.00595
1,0,41,181,0.00128
1,0,41,182,0.00311
1,0,41,183,0.00613
1,0,41,184,0.00334
1,0,41,185,0.00366
1,0,41,186,0.00349
1,0,41,187,0.01022
1,0,41,188,0.00432
1,0,41,189,0.00180
1,0,41,190,0.00127
1,0,41,191,0.00380
1,0,41,192,0.00137
1,0,42,163,0.00028
1,0,42,164,0.00034
1,0,42,165,0.00126
1,0,42,166,0.00063
1,0,42,167,0.00193
1,0,42,168,0.00428
1,0,42,169,0.00385
1,0,42,170,0.00584
1,0,42,171,0.00690
1,0,42,172,0.00621
1,0,42,173,0.00332
1,0,42,174,0.00276
1,0,42,175,0.00277
1,0,42,176,0.00272
1,0,42,177,0.00389
1,0,42,178,0.00936
1,0,42,179,0.00513
1,0,42,180,0.01840
1,0,42,181,0.00539
1,0,42,182,0.00388
1,0,42,183,0.00546
1,0,42,184,0.00263
1,0,42,185,0.00700
1,0,42,189,0.00100
1,0,42,191,0.00040
1,0,42,192,0.00071
1,0,43,161,0.00244
1,0,43,162,0.00103
1,0,43,163,0.00090
1,0,43,164,0.00303
1,0,43,165,0.00179
1,0,43,166,0.00959
1,0,43,167,0.00362
1,0,43,168,0.00166
1,0,43,169,0.00421
1,0,43,170,0.00450
1,0,43,171,0.00261
1,0,43,172,0.00277
1,0,43,173,0.00085
1,0,43,174,0.00190
1,0,43,175,0.00231
1,0,43,176,0.00684
1,0,43,177,0.00294
1,0,43,178,0.00513
1,0,43,179,0.00511
1,0,43,180,0.00266
1,0,43,181,0.00264
1,0,43,182,0.00343
1,0,43,183,0.00484
1,0,43,184,0.00185
1,0,43,185,0.00182
1,0,43,186,0.00095
1,0,43,187,0.00032
1,0,43,188,0.00028
1,0,43,189,0.00027
1,0,43,190,0.00052
1,0,43,192,0.00042
1,0,44,160,0.00175
1,0,44,161,0.00071
1,0,44,162,0.00047
1,0,44,163,0.00122
1,0,44,165,0.00047
1,0,44,166,0.00352
1,0,44,167,0.00260
1,0,44,168,0.00609
1,0,44,169,0.01678
1,0,44,170,0.01799
1,0,44,171,0.00589
1,0,44,172,0.00605
1,0,44,173,0.00417
1,0,44,174,0.00198
1,0,44,175,0.00326
1,0,44,176,0.01029
1,0,44,177,0.00516
1,0,44,178,0.00474
1,0,44,179,0.00593
1,0,44,180,0.00850
1,0,44,181,0.00199
1,0,44,182,0.00139
1,0,44,183,0.00300
1,0,44,184,0.00624
1,0,44,185,0.00165
1,0,44,186,0.00054
1,0,44,187,0.00100
1,0,44,188,0.00138
1,0,44,189,0.00143
1,0,44,190,0.00052
1,0,45,160,0.00162
1,0,45,161,0.00065
1,0,45,162,0.00124
1,0,45,163,0.00194
1,0,45,165,0.00096
1,0,45,166,0.00531
1,0,45,167,0.00060
1,0,45,168,0.01245
1,0,45,169,0.01292
1,0,45,170,0.00328
1,0,45,171,0.00114
1,0,45,172,0.00198
1,0,45,173,0.02904
1,0,45,174,0.05960
1,0,45,175,0.01721
1,0,45,176,0.00285
1,0,45,177,0.00333
1,0,45,178,0.00223
1,0,45,179,0.00198
1,0,45,180,0.00179
1,0,45,181,0.00156
1,0,45,182,0.00229
1,0,45,183,0.00164
1,0,45,184,0.00354
1,0,45,185,0.00033
1,0,45,186,0.00026
1,0,45,187,0.00037
1,0,45,189,0.00042
1,0,45,190,0.00152
1,0,46,161,0.00052
1,0,46,165,0.00182
1,0,46,166,0.00117
1,0,46,168,0.01256
1,0,46,169,0.02746
1,0,46,170,0.01564
1,0,46,171,0.00105
1,0,46,172,0.09346
1,0,46,173,0.01242
1,0,46,174,0.00037
1,0,46,175,0.00106
1,0,46,176,0.00056
1,0,46,177,0.00498
1,0,46,178,0.00071
1,0,46,179,0.00126
1,0,46,180,0.00133
1,0,46,181,0.00129
1,0,46,182,0.00159
1,0,46,184,0.00031
1,0,46,185,0.00468
1,0,46,186,0.00159
1,0,46,189,0.00057
1,0,46,190,0.00044
1,0,46,191,0.00031
1,0,46,195,0.00056
1,0,47,160,0.00052
1,0,47,161,0.00255
1,0,47,162,0.00239
1,0,47,163,0.00037
1,0,47,164,0.00138
1,0,47,165,0.00442
1,0,47,166,0.00037
1,0,47,167,0.00113
1,0,47,168,0.00115
1,0,47,170,0.01454
1,0,47,171,0.01591
1,0,47,172,0.01518
1,0,47,173,0.00032
1,0,47,174,0.01115
1,0,47,182,0.00078
1,0,47,183,0.00043
1,0,48,162,0.00283
1,0,48,163,0.00295
1,2,33,187,0.00026
1,2,33,188,0.00066
1,2,33,194,0.00033
1,2,34,179,0.00028
1,2,34,186,0.00031
1,2,34,187,0.00038
1,2,34,188,0.00047
1,2,34,191,0.00048
1,2,34,195,0.00077
1,2,34,197,0.00031
1,2,35,189,0.00032
1,2,35,190,0.00030
1,2,35,191,0.00026
1,2,35,192,0.00034
1,2,35,193,0.00042
1,2,35,194,0.00028
1,2,35,199,0.00030
1,2,36,178,0.00042
1,2,36,181,0.00057
1,2,36,182,0.00050
1,2,36,183,0.00037
1,2,36,184,0.00072
1,2,36,185,0.00102
1,2,36,186,0.00036
1,2,36,188,0.00046
1,2,36,189,0.00026
1,2,36,190,0.00028
1,2,36,191,0.00038
1,2,36,196,0.00049
1,2,36,197,0.00078
1,2,36,198,0.00029
1,2,37,178,0.00059
1,2,37,179,0.00040
1,2,37,180,0.00040
1,2,37,181,0.00071
1,2,37,182,0.00043
1,2,37,184,0.00078
1,2,37,185,0.00085
1,2,37,186,0.00027
1,2,37,189,0.00031
1,2,37,190,0.00079
1,2,37,191,0.00243
1,2,37,192,0.00230
1,2,37,193,0.00216
1,2,37,194,0.00201
1,2,37,195,0.00037
1,2,37,196,0.00053
1,2,37,197,0.00037
1,2,37,198,0.00056
1,2,37,199,0.00039
1,2,37,200,0.00042
1,2,37,203,0.00030
1,2,38,176,0.00025
1,2,38,177,0.00040
1,2,38,179,0.00090
1,2,38,180,0.00047
1,2,38,181,0.00062
1,2,38,182,0.00058
1,2,38,183,0.00026
1,2,38,187,0.00042
1,2,38,188,0.00047
1,2,38,189,0.00089
1,2,38,190,0.00158
1,2,38,191,0.00396
1,2,38,192,0.00206
1,2,38,193,0.00258
1,2,38,194,0.00216
1,2,38,195,0.00399
1,2,38,196,0.00089
1,2,38,197,0.00049
1,2,38,198,0.00036
1,2,39,167,0.00035
1,2,39,168,0.00038
1,2,39,175,0.00037
1,2,39,176,0.00029
1,2,39,177,0.00103
1,2,39,178,0.00178
1,2,39,179,0.00112
1,2,39,180,0.00075
1,2,39,181,0.00166
1,2,39,182,0.00124
1,2,39,183,0.00056
1,2,39,184,0.00103
1,2,39,185,0.00221
1,2,39,186,0.00112
1,2,39,187,0.00054
1,2,39,188,0.00052
1,2,39,189,0.00114
1,2,39,190,0.00123
1,2,39,191,0.00077
1,2,39,192,0.00186
1,2,39,193,0.00264
1,2,39,194,0.00466
1,2,39,195,0.00212
1,2,39,196,0.00151
1,2,39,197,0.00101
1,2,40,167,0.00097
1,2,40,168,0.00038
1,2,40,169,0.00027
1,2,40,170,0.00029
1,2,40,176,0.00039
1,2,40,177,0.00094
1,2,40,178,0.00072
1,2,40,179,0.00064
1,2,40,180,0.00311
1,2,40,181,0.00308
1,2,40,182,0.00057
1,2,40,183,0.00108
1,2,40,184,0.00265
1,2,40,185,0.00360
1,2,40,186,0.00682
1,2,40,187,0.00285
1,2,40,188,0.00181
1,2,40,189,0.00363
1,2,40,190,0.00343
1,2,40,191,0.00557
1,2,40,192,0.00315
1,2,40,193,0.00602
1,2,40,194,0.00169
1,2,40,195,0.00327
1,2,40,196,0.00148
1,2,41,165,0.00038
1,2,41,166,0.00039
1,2,41,167,0.00058
1,2,41,168,0.00084
1,2,41,169,0.00056
1,2,41,170,0.00186
1,2,41,171,0.00071
1,2,41,172,0.00257
1,2,41,173,0.00088
1,2,41,174,0.00047
1,2,41,176,0.00034
1,2,41,177,0.00085
1,2,41,178,0.00174
1,2,41,179,0.00134
1,2,41,180,0.00438
1,2,41,181,0.00520
1,2,41,182,0.00257
1,2,41,183,0.00443
1,2,41,184,0.00341
1,2,41,185,0.00131
1,2,41,186,0.00510
1,2,41,187,0.00639
1,2,41,188,0.00755
1,2,41,189,0.00928
1,2,41,190,0.01115
1,2,41,191,0.00356
1,2,41,192,0.00291
1,2,41,193,0.00132
1,2,41,194,0.00156
1,2,41,195,0.00048
1,2,41,196,0.00106
1,2,41,197,0.00041
1,2,41,198,0.00050
1,2,42,165,0.00067
1,2,42,166,0.00037
1,2,42,167,0.00032
1,2,42,169,0.00032
1,2,42,170,0.00129
1,2,42,171,0.00100
1,2,42,172,0.00055
1,2,42,173,0.00146
1,2,42,174,0.00157
1,2,42,175,0.00112
1,2,42,176,0.00078
1,2,42,177,0.00416
1,2,42,178,0.00400
1,2,42,179,0.00539
1,2,42,180,0.02253
1,2,42,181,0.00646
1,2,42,182,0.00678
1,2,42,183,0.00438
1,2,42,184,0.00748
1,2,42,185,0.00510
1,2,42,186,0.00348
1,2,42,187,0.00378
1,2,42,188,0.00484
1,2,42,189,0.00509
1,2,42,190,0.00567
1,2,42,191,0.00458
1,2,42,192,0.00332
1,2,42,193,0.00307
1,2,42,194,0.00136
1,2,42,195,0.00035
1,2,42,196,0.00052
1,2,43,161,0.00026
1,2,43,162,0.00054
1,2,43,163,0.00033
1,2,43,164,0.00039
1,2,43,165,0.00045
1,2,43,166,0.00229
1,2,43,167,0.00207
1,2,43,168,0.00704
1,2,43,169,0.01322
1,2,43,170,0.00126
1,2,43,171,0.00238
1,2,43,172,0.00098
1,2,43,175,0.00078
1,2,43,176,0.00290
1,2,43,177,0.00351
1,2,43,178,0.00410
1,2,43,179,0.00238
1,2,43,180,0.01313
1,2,43,181,0.00203
1,2,43,182,0.00201
1,2,43,183,0.01459
1,2,43,184,0.00757
1,2,43,185,0.00765
1,2,43,186,0.00628
1,2,43,187,0.00573
1,2,43,188,0.00150
1,2,43,189,0.00540
1,2,43,190,0.00364
1,2,43,191,0.00197
1,2,43,192,0.00313
1,2,43,193,0.00407
1,2,43,194,0.00212
1,2,43,195,0.00085
1,2,43,196,0.00051
1,2,44,162,0.00078
1,2,44,164,0.00026
1,2,44,165,0.00137
1,2,44,167,0.00082
1,2,44,169,0.00734
1,2,44,170,0.00611
1,2,44,171,0.00380
1,2,44,172,0.00301
1,2,44,173,0.00152
1,2,44,174,0.00153
1,2,44,175,0.00425
1,2,44,176,0.00769
1,2,44,177,0.00337
1,2,44,178,0.00638
1,2,44,179,0.00781
1,2,44,180,0.00517
1,2,44,181,0.00247
1,2,44,182,0.00093
1,2,44,183,0.00315
1,2,44,184,0.00034
1,2,44,185,0.00149
1,2,44,186,0.00400
1,2,44,187,0.00392
1,2,44,188,0.00558
1,2,44,189,0.00345
1,2,44,190,0.00220
1,2,44,191,0.00355
1,2,44,192,0.00353
1,2,44,193,0.00399
1,2,44,194,0.00302
1,2,44,195,0.00092
1,2,44,196,0.00160
1,2,44,197,0.00051
1,2,45,164,0.00074
1,2,45,167,0.00030
1,2,45,170,0.00978
1,2,45,171,0.00328
1,2,45,174,0.00403
1,2,45,175,0.01911
1,2,45,176,0.01527
1,2,45,177,0.00661
1,2,45,178,0.02030
1,2,45,179,0.01216
1,2,45,180,0.01835
1,2,45,181,0.01547
1,2,45,182,0.01444
1,2,45,183,0.00789
1,2,45,184,0.00747
1,2,45,185,0.01586
1,2,45,186,0.01040
1,2,45,187,0.00828
1,2,45,188,0.01851
1,2,45,189,0.02082
1,2,45,190,0.00272
1,2,45,197,0.00051
1,2,45,198,0.00045
1,2,45,199,0.00059
1,2,45,200,0.00047
1,2,46,161,0.00031
1,2,46,166,0.00220
1,2,46,167,0.00694
1,2,46,168,0.00211
1,2,46,169,0.00149
1,2,46,170,0.00424
1,2,46,171,0.00051
1,2,46,175,0.01425
1,2,46,176,0.00926
1,2,46,177,0.00320
1,2,46,178,0.00406
1,2,46,179,0.00539
1,2,46,180,0.01299
1,2,46,181,0.00291
1,2,46,182,0.00367
1,2,46,183,0.00380
1,2,46,184,0.00269
1,2,46,185,0.00072
1,2,46,186,0.00304
1,2,46,187,0.00027
1,2,46,188,0.00072
1,2,46,189,0.00060
1,2,46,190,0.00194
1,2,46,191,0.00055
1,2,46,192,0.00079
1,2,46,193,0.00312
1,2,46,194,0.00054
1,2,46,195,0.00089
1,2,46,196,0.00172
1,2,46,197,0.00041
1,2,46,200,0.00032
1,2,47,167,0.00032
1,2,47,170,0.00605
1,2,47,174,0.00583
1,2,47,178,0.00083
1,2,47,179,0.00053
1,2,47,180,0.00034
1,2,47,186,0.00036
1,2,47,187,0.00093
1,2,47,188,0.00092
1,2,47,191,0.00073
1,2,47,192,0.00053
1,2,47,193,0.00064
1,2,47,195,0.00040
1,2,47,196,0.00082
1,2,48,174,0.01080
1,2,48,175,0.00287
1,2,48,176,0.00046
1,2,48,177,0.01077
1,2,48,178,0.00031
1,2,48,179,0.01037
1,2,48,180,0.00330
1,2,48,181,0.00048
1,2,48,186,0.00033
1,2,48,187,0.00068
1,2,48,188,0.00072
1,2,48,189,0.00046
1,2,48,190,0.00033
1,2,48,191,0.00082
1,2,48,192,0.00060
1,2,48,193,0.00053
1,2,48,198,0.00088
1,2,48,199,0.00063
1,2,49,179,0.00736
1,2,49,191,0.00052
1,2,49,194,0.00028
1,2,49,195,0.00035
1,2,49,197,0.00063
1,2,49,198,0.00051
1,4,31,194,0.00033
1,4,33,188,0.00041
1,4,33,195,0.00056
1,4,33,196,0.00027
1,4,34,188,0.00051
1,4,34,194,0.00031
1,4,34,195,0.00041
1,4,34,196,0.00028
1,4,35,186,0.00031
1,4,35,189,0.00032
1,4,35,190,0.00043
1,4,35,191,0.00068
1,4,35,192,0.00042
1,4,35,193,0.00052
1,4,35,195,0.00062
1,4,35,196,0.00039
1,4,35,197,0.00028
1,4,35,199,0.00059
1,4,36,184,0.00037
1,4,36,185,0.00032
1,4,36,186,0.00028
1,4,36,190,0.00042
1,4,36,191,0.00066
1,4,36,192,0.00091
1,4,36,193,0.00096
1,4,36,194,0.00084
1,4,36,195,0.00051
1,4,36,199,0.00032
1,4,36,200,0.00040
1,4,36,202,0.00224
1,4,36,206,0.00113
1,4,37,185,0.00048
1,4,37,188,0.00032
1,4,37,189,0.00053
1,4,37,190,0.00029
1,4,37,191,0.00071
1,4,37,192,0.00076
1,4,37,193,0.00123
1,4,37,194,0.00257
1,4,37,195,0.00241
1,4,37,196,0.00288
1,4,37,197,0.00183
1,4,37,199,0.00069
1,4,37,200,0.00116
1,4,37,201,0.00065
1,4,38,179,0.00036
1,4,38,182,0.00055
1,4,38,185,0.00111
1,4,38,189,0.00030
1,4,38,191,0.00191
1,4,38,192,0.00065
1,4,38,193,0.00067
1,4,38,194,0.00194
1,4,38,195,0.00528
1,4,38,196,0.00363
1,4,38,197,0.00208
1,4,38,198,0.00271
1,4,38,199,0.00160
1,4,38,200,0.00061
1,4,38,201,0.00028
1,4,38,202,0.00031
1,4,39,176,0.00058
1,4,39,182,0.00063
1,4,39,183,0.00206
1,4,39,184,0.00051
1,4,39,185,0.00180
1,4,39,186,0.00132
1,4,39,187,0.00086
1,4,39,188,0.00080
1,4,39,189,0.00131
1,4,39,190,0.00178
1,4,39,191,0.00268
1,4,39,192,0.00059
1,4,39,193,0.00068
1,4,39,194,0.00079
1,4,39,195,0.00129
1,4,39,196,0.00204
1,4,39,197,0.00598
1,4,39,198,0.00331
1,4,39,199,0.00353
1,4,39,200,0.00371
1,4,39,201,0.00123
1,4,39,202,0.00025
1,4,40,166,0.00054
1,4,40,170,0.00030
1,4,40,172,0.00025
1,4,40,177,0.00028
1,4,40,182,0.00068
1,4,40,183,0.00175
1,4,40,184,0.00516
1,4,40,185,0.00501
1,4,40,186,0.00285
1,4,40,187,0.00171
1,4,40,188,0.00105
1,4,40,189,0.00383
1,4,40,190,0.00430
1,4,40,191,0.00215
1,4,40,192,0.00198
1,4,40,193,0.00193
1,4,40,194,0.00452
1,4,40,195,0.00528
1,4,40,196,0.00482
1,4,40,197,0.00298
1,4,40,198,0.00247
1,4,40,199,0.00380
1,4,40,200,0.00374
1,4,40,201,0.00170
1,4,40,202,0.00068
1,4,40,203,0.00026
1,4,41,168,0.00029
1,4,41,169,0.00064
1,4,41,170,0.00123
1,4,41,171,0.00179
1,4,41,178,0.00028
1,4,41,181,0.00223
1,4,41,182,0.00278
1,4,41,183,0.00820
1,4,41,184,0.00741
1,4,41,185,0.00029
1,4,41,189,0.00219
1,4,41,190,0.01713
1,4,41,191,0.00419
1,4,41,192,0.00330
1,4,41,193,0.00083
1,4,41,194,0.00925
1,4,41,195,0.00152
1,4,41,196,0.00391
1,4,41,197,0.00280
1,4,41,198,0.00120
1,4,41,199,0.00233
1,4,41,200,0.00236
1,4,41,205,0.00029
1,4,42,170,0.00089
1,4,42,177,0.00305
1,4,42,178,0.00335
1,4,42,179,0.00090
1,4,42,180,0.00516
1,4,42,181,0.00185
1,4,42,182,0.00230
1,4,42,183,0.00245
1,4,42,184,0.01067
